p_id,name,price,colour,brand
18264240,AMERICAN EAGLE OUTFITTERS Women Blue Slim Fit Jeans,4499.0,Blue,AMERICAN EAGLE OUTFITTERS
18338934,Next One Women Blue Comfort Skinny Fit High-Rise Low Distress Light Fade Jeans,2999.0,Blue,Next One
18456006,ZHEIA Women Blue Relaxed Fit High-Rise Stretchable Jeans,2299.0,Blue,ZHEIA
18410230,TALES & STORIES Women Blue Mildly Distressed Light Fade Jeans,2599.0,Blue,TALES & STORIES
18473518,Chemistry Women Blue Mid Rise Flared Jeans,2699.0,Blue,Chemistry
18318924,abof Women Blue Skinny Fit Low Distress Light Fade Jeans,1499.0,Blue,abof
18439034,20Dresses Women Blue Mildly Distressed Light Fade Jeans,2995.0,Blue,20Dresses
18453774,Crimsoune Club Women Blue Skinny Fit Light Fade Stretchable Jeans,2299.0,Blue,Crimsoune Club
18338938,Next One Women Blue Comfort Skinny Fit High-Rise Jeans,2999.0,Blue,Next One
18338904,Next One Women Blue Comfort Skinny Fit High-Rise Jeans,2999.0,Blue,Next One
18488842,LOVEGEN Women Black Comfort Skinny Fit Stretchable Jeans,1599.0,Black,LOVEGEN
18610664,TALIA Women Blue Skinny Fit Slash Knee Stretchable Jeans,2099.0,Blue,TALIA
18454292,V-Mart Women Blue Light Fade Cotton Jeans,749.0,Blue,V-Mart
18621032,AMERICAN EAGLE OUTFITTERS Women Navy Blue Slim Fit Highly Distressed Light Fade Jeans,4499.0,Navy Blue,AMERICAN EAGLE OUTFITTERS
18626210,ONLY Women Blue Skinny Fit High-Rise Mildly Distressed Jeans,3699.0,Blue,ONLY
18653306,BROOWL Women Blue Pure Cotton Solid London Flared Stretchable Jeans,4299.0,Blue,BROOWL
18636528,Fame Forever by Lifestyle Women Blue Stretchable Jeans,1799.0,Blue,Fame Forever by Lifestyle
18610646,TALIA Women Grey Skinny Fit Low Distress Heavy Fade Stretchable Jeans,2499.0,Grey,TALIA
18455992,ZHEIA Women Blue Skinny Fit Heavy Fade Stretchable Jeans,2099.0,Blue,ZHEIA
18454340,V-Mart Women Blue Mildly Distressed Light Fade Mid- Rise Jeans,999.0,Blue,V-Mart
18653212,KENDALL & KYLIE Women Off White High-Rise Mildly Distressed Jeans,6499.0,Off White,KENDALL & KYLIE
18872392,URBANIC Women White Mildly Distressed Jeans,1590.0,White,URBANIC
18770038,Trendyol Women Charcoal Grey Pure Cotton High-Rise Jeans,4199.0,Charcoal,Trendyol
18903286,Levis Women Blue 711 Skinny Fit Light Fade Mid Rise Stretchable Jeans,4999.0,Blue,Levis
18769952,Trendyol Women Sage Green Straight Fit High-Rise Jeans,4399.0,Green,Trendyol
18895956,TARAMA Women Blue Jogger High-Rise Jeans,2699.0,Blue,TARAMA
18822966,RAREISM Women Navy Blue High-Rise Jeans,4299.0,Navy Blue,RAREISM
18610648,TALIA Women Blue Bootcut Stretchable Jeans,2099.0,Blue,TALIA
18610606,TALIA Women Blue Skinny Fit Heavy Fade Stretchable Jeans,2499.0,Blue,TALIA
18769982,Trendyol Women White Skinny Fit High-Rise Low Distress Stretchable Jeans,3599.0,White,Trendyol
18610654,TALIA Women Blue Skinny Fit Light Fade Stretchable Jeans,2499.0,Blue,TALIA
19036504,Vero Moda Women Blue Highly Distressed Light Fade Jeans,4299.0,Blue,Vero Moda
18769888,Trendyol Women Green Wide Leg High-Rise Stretchable Jeans,3799.0,Green,Trendyol
19089666,ONLY Women Blue Slim Fit High-Rise Low Distress Heavy Fade Jeans,3999.0,Blue,ONLY
18769570,Trendyol Women Brown Flared High-Rise Stretchable Jeans,4299.0,Brown,Trendyol
18769664,Trendyol Women Navy Blue Pure Cotton Slim Fit High-Rise Jeans,4299.0,Navy Blue,Trendyol
19036502,Vero Moda Women Blue Mildly Distressed Jeans,3499.0,Blue,Vero Moda
18769954,Trendyol Women Blue High-Rise Mom Fit Pure Cotton Jeans,2999.0,Blue,Trendyol
18769756,Trendyol Women Navy Blue Flared High-Rise Light Fade Stretchable Jeans,3299.0,Navy Blue,Trendyol
19067688,High Star Women Blue High-Rise Light Fade Stretchable Jeans,2099.0,Blue,High Star
18769600,Trendyol Women Blue Wide Leg High-Rise Mildly Distressed Jeans,4499.0,Blue,Trendyol
19231006,Cantabil Women Blue Slim Fit Light Fade Jeans,2999.0,Blue,Cantabil
19256026,PARIS HAMILTON Women Black High-Rise Light Fade Acid Wash Stretchable Jeans,1999.0,Black,PARIS HAMILTON
19238084,Malachi Women Blue Bootilicious Skinny Fit High-Rise Highly Distressed Stretchable Jeans,1999.0,Blue,Malachi
19259298,Belliskey Women Blue Boyfriend Fit High-Rise Mildly Distressed  Stretchable Jeans,2999.0,Blue,Belliskey
19202952,SASSAFRAS Women Green Skinny Fit High-Rise Stretchable Jeans,2299.0,Green,SASSAFRAS
19310110,Mode by Red Tape Women Blue Skinny Fit Jeans,4699.0,Blue,Mode by Red Tape
19259306,Belliskey Women Blue Slim Fit High-Rise Mildly Distressed Stretchable Jeans,2799.0,Blue,Belliskey
19299308,TALES & STORIES Women Grey Flared Heavy Fade Stretchable Jeans,1999.0,Grey,TALES & STORIES
19267108,SF JEANS by Pantaloons Women Blue Wide Leg High-Rise Mildly Distressed Light Fade Jeans,2199.0,Blue,SF JEANS by Pantaloons
19282912,AND Women Blue Light Fade Mon Fit Jeans,2799.0,Blue,AND
2611773,SCORPIUS Women Blue Slim Fit Low-Rise Mildly Distressed Stretchable Jeans,2299.0,Blue,SCORPIUS
8367805,Miss Chase Women Black Skinny Fit High-Rise Clean Look Jeans,1899.0,Black,Miss Chase
9660677,High Star Women Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,2299.0,Blue,High Star
6941495,High Star Women Blue Slim Fit High-Rise Clean Look Stretchable Jeans,1999.0,Blue,High Star
8169305,Mode by Red Tape Women Navy Blue Skinny Fit Mid-Rise Clean Look Jeans,4499.0,Navy Blue,Mode by Red Tape
8159185,StyleStone Women Blue Flared Mid-Rise Clean Look Stretchable Jeans,1999.0,Blue,StyleStone
2611771,SCORPIUS Women Blue Slim Fit Low-Rise Mildly Distressed Stretchable Jeans,2299.0,Blue,SCORPIUS
6838014,Miss Chase Women Blue Skinny Fit High-Rise Mildly Distressed Jeans,2199.0,Blue,Miss Chase
7474226,Miss Chase Women Navy Blue Skinny Fit Mid-Rise Clean Look Jeans,1899.0,Navy Blue,Miss Chase
7231611,Miss Chase Women Black Slim Fit High-Rise Clean Look Jeans,2249.0,Black,Miss Chase
15633224,URBANIC Women Charcoal Grey Cotton Straight Fit Stretchable Jeans,2890.0,Charcoal,URBANIC
18542924,URBANIC Women Black Solid Mid-Rise Wide Leg Jeans,1690.0,Black,URBANIC
18332224,FREAKINS Women Blue High-Rise Straight Fit Jeans,1999.0,Blue,FREAKINS
18394106,Fame Forever by Lifestyle Women Black Skinny Fit Cotton 3/4 Jeans,1599.0,Black,Fame Forever by Lifestyle
12259048,Levis Women Blue 710 Super Skinny Fit High-Rise Light Fade Stretchable Jeans,2599.0,Blue,Levis
15085864,URBANIC Women Blue Solid Ripped Cotton Mid Rise Jeans,2290.0,Blue,URBANIC
15852664,URBANIC Women Blue Cotton Ripped Relaxed Fit High-Rise Jeans,2290.0,Blue,URBANIC
17889900,FREAKINS Women Lovely Olive High-Rise Skinny Fit Cropped Jeans,1999.0,Olive,FREAKINS
15634490,URBANIC Women Navy Blue Striped Straight Fit Jeans,2090.0,Navy Blue,URBANIC
15633286,URBANIC Women Black Solid Skinny Fit Non-Stretchable Cotton Crop Jeans,1490.0,Black,URBANIC
2145113,Park Avenue Women Black Power Skinny Fit Mid-Rise Clean Look Stretchable Jeans,1899.0,Black,Park Avenue
1639311,Flying Machine Women Blue Twiggy Super Skinny Fit Mid Rise Clean Look Jeans,1799.0,Blue,Flying Machine
1324776,Pepe Jeans Navy Frisky Fit Jeans,2599.0,Navy Blue,Pepe Jeans
1189174,Pepe Jeans Grey Frisky Fit Jeans,2399.0,Grey,Pepe Jeans
1192989,Tokyo Talkies Blue Acid Wash Jeans,2099.0,Blue,Tokyo Talkies
19008408,Calvin Klein Jeans Women Blue Skinny Fit High-Rise Heavy Fade Stretchable Casual Jeans,7999.0,Blue,Calvin Klein Jeans
19008354,Calvin Klein Jeans Women Blue Slim Fit High-Rise Heavy Fade Stretchable Jeans,12999.0,Blue,Calvin Klein Jeans
13315048,Roadster Women Blue Narrow Wide Leg High-Rise Clean Look Stretchable Jeans,2299.0,Blue,Roadster
19071830,H&M Women Blue Wide High Jeans,2299.0,Blue,H&M
15689218,Chemistry Women Grey Solid High-Rise Slouchy Fit Clean Look Stretchable Jeans,2199.0,Grey,Chemistry
15022668,Levis Women Navy Blue Super Skinny Fit Stretchable Jeans 710,1999.0,Navy Blue,Levis
17784446,H&M Women Blue Flared High Ankle Jeans,2299.0,Blue,H&M
11306970,DressBerry Women Blue Skinny Fit High-Rise Clean Look Stretchable Jeans,1899.0,Blue,DressBerry
14006524,Mast & Harbour Women Black Flared Stretchable Jeans,1999.0,Black,Mast & Harbour
13078876,Tokyo Talkies Women Black Slim Fit High-Rise Clean Look Stretchable Jeans,1699.0,Black,Tokyo Talkies
17185856,H&M Women Blue Straight High Jeans,2299.0,Blue,H&M
12867304,all about you Women Blue Straight Fit High-Rise Clean Look Stretchable Cropped Jeans,1999.0,Blue,all about you
12278640,Roadster Women Navy Blue Flared Fit High-Rise Clean Look Stretchable Jeans,2499.0,Navy Blue,Roadster
16532142,Levis Women Blue 711 Skinny Fit Light Fade Stretchable Jeans,2599.0,Blue,Levis
16211994,ether Women Blue Skinny Fit Low Distress Light Fade Stretchable Jeans,1899.0,Blue,ether
14954642,Roadster Women Black Boyfriend Fit Mid Rise Clean Look Stretchable Jeans,2699.0,Black,Roadster
14631758,all about you Women Navy Blue Slim Fit Stretchable Jeans,1699.0,Navy Blue,all about you
13710356,Roadster Women Stunning Blue High-Rise Jogger Cropped Stretchable Jeans,1999.0,Blue,Roadster
16267006,Moda Rapido Women Blue Regular Fit Mid-Rise Mildly Distressed Jeans,2299.0,Blue,Moda Rapido
16794818,Levis Women Blue 501 Straight Fit High-Rise Clean Look Jeans,4599.0,Blue,Levis
15773298,Roadster Women Blue Flared Mildly Distressed Light Fade Jeans,2399.0,Blue,Roadster
12981550,Tokyo Talkies Women Blue Flared High-Rise Clean Look Jeans,1899.0,Blue,Tokyo Talkies
15773152,Roadster Women Blue Wide Leg High-Rise Mildly Distressed Stretchable Jeans,2399.0,Blue,Roadster
14925780,Roadster Women Blue Wide Leg Stretchable Jeans,2299.0,Blue,Roadster
16892568,MANGO Women Black Slim Fit Stretchable Cropped Jeans,3590.0,Black,MANGO
13710492,Roadster Women Blue Straight Fit Mid-Rise Clean Look Stretchable Cropped Jeans,2099.0,Blue,Roadster
15939054,Mast & Harbour Women Blue Straight Fit Stretchable Jeans,1999.0,Blue,Mast & Harbour
17608058,MANGO Women Blue Straight Fit Pure Cotton High-Rise Colourblocked Jeans,3790.0,Blue,MANGO
16266994,Moda Rapido Women Blue Flared High-Rise Heavy Fade Stretchable Jeans,2799.0,Blue,Moda Rapido
10388213,Roadster Women Grey Skinny Fit Mid-Rise Low Distress Stretchable Jeans,2499.0,Grey,Roadster
16256354,Tokyo Talkies Women Grey Wide Leg High-Rise Low Distress Heavy Fade Stretchable Jeans,1699.0,Grey,Tokyo Talkies
14434642,Chemistry Women Grey Wide Leg Stretchable Jeans,2499.0,Grey,Chemistry
9018025,The Roadster Lifestyle Co Women Blue Skinny Fit Mid-Rise Mildly Distressed Stretchable Cropped Jeans,2199.0,Blue,Roadster
16679508,DressBerry Women Grey Skinny Fit Heavy Fade Stretchable Jeans,1999.0,Grey,DressBerry
11118464,The Roadster Lifestyle Co Women Blue Super Skinny Fit High-Rise Clean Look Stretchable Cropped Jeans,1399.0,Blue,Roadster
15056142,DressBerry Women Black Skinny Fit High-Rise Stretchable Jeans,2199.0,Black,DressBerry
11930870,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1699.0,Blue,Roadster
15045824,Harvard Women Charcoal Grey Skinny Fit Low Distress Light Fade Jeans,1898.0,Charcoal,Harvard
17162228,Tokyo Talkies Women White Slim Fit Mildly Distressed Jeans,2099.0,White,Tokyo Talkies
11226262,Roadster Women Black Skinny Fit High-Rise Clean Look Stretchable Jeans,1699.0,Black,Roadster
7780973,Tokyo Talkies Women Blue Super Skinny Fit Mid-Rise Clean Look Stretchable Jeans,1899.0,Blue,Tokyo Talkies
18980894,FREAKINS Women Grey Bootcut High-Rise Mildly Distressed Jeans,1999.0,Grey,FREAKINS
16679532,DressBerry Women Blue Flared Mildly Distressed Heavy Fade Stretchable Jeans,1999.0,Blue,DressBerry
13365784,People Women Navy Blue Skinny Fit Jeans,999.0,Navy Blue,People
12222072,SASSAFRAS Women Rust Red Regular Fit Solid High-Rise Slouchy Jeans,1999.0,Rust,SASSAFRAS
15852292,URBANIC Women Black Cotton Solid Cropped Jeans,1690.0,Black,URBANIC
17442836,Tokyo Talkies Women Blue Straight Fit Highly Distressed Heavy Fade Jeans,2199.0,Blue,Tokyo Talkies
13710726,Roadster Women Blue Skinny Fit Mid-Rise Stretchable Jeans,1799.0,Blue,Roadster
16454416,SPYKAR Women Blue Skinny Fit High-Rise Low Distress Light Fade Jeans,2599.0,Blue,SPYKAR
16835280,The Roadster Lifestyle Co Women Blue Wide Leg Stretchable Jeans,2699.0,Blue,Roadster
18858332,Madame Women Navy Blue Stretchable Jeans,2799.0,Navy Blue,Madame
11530326,Roadster Women Blue Regular Fit Flared Mid-Rise Clean Look Stretchable Jeans,2199.0,Blue,Roadster
18207452,Tokyo Talkies Women Black Bootcut Fit Cropped Jeans,1899.0,Black,Tokyo Talkies
13099352,Sugr Women Blue Skinny Fit Mid-Rise Clean Look Jeans,799.0,Blue,Sugr
16916586,ONLY Women Black High-Rise Slash Knee Regular Fit Jeans,3699.0,Black,ONLY
19204276,max Women Blue Mid Rise Regular Fit Jeans,1299.0,Blue,max
16454370,SPYKAR Women Blue Boyfriend Fit Baggy Light Fade Jeans,2799.0,Blue,SPYKAR
14954602,Roadster Women Alluring Grey High-Rise Boyfriend Fit Stretchable Jeans,2399.0,Grey,Roadster
17652944,FREAKINS Women Stylish Black High-Rise Relaxed Fit Cropped Jeans,1999.0,Black,FREAKINS
16372376,ONLY Women Blue Slim Fit High-Rise Mildly Distressed Heavy Fade Stretchable Jeans,3699.0,Blue,ONLY
19178164,B Copenhagen Women Charcoal Slim Fit Clean Look Light Fade Stretchable Jeans,3950.0,Charcoal,B.Copenhagen
15373270,Mast & Harbour Women Blue Boyfriend Fit Slash Knee Light Fade Stretchable Jeans,1999.0,Blue,Mast & Harbour
17653922,FREAKINS Women Classic White High-Rise Mom Fit Cropped Jeans,1799.0,White,FREAKINS
17660318,Tokyo Talkies Women Blue Light Fade Jeans,1999.0,Blue,Tokyo Talkies
16262822,URBANIC Women Purple Cotton Simplicity Mom Jeans,1790.0,Purple,URBANIC
17651410,FREAKINS Women Stunning Blue High-Rise Straight Fit Jeans,1999.0,Blue,FREAKINS
14913792,BROADSTAR Women Black Skinny Fit High-Rise Ankle Length Jeans,2499.0,Black,BROADSTAR
13710306,Roadster Women Blue Bootcut Mid-Rise Clean Look Stretchable Jeans,1699.0,Blue,Roadster
14954422,Roadster Women Blue Solid Light Fade Stretchable Jeans,2599.0,Blue,Roadster
16699772,ONLY Women Blue High-Rise Mildly Distressed Light Fade Jeans,4299.0,Blue,ONLY
14954664,Roadster Women Blue Boyfriend Fit High-Rise Light Fade Stretchable Jeans,2399.0,Blue,Roadster
17914728,ONLY Women Blue Straight Fit High-Rise Low Distress Light Fade Jeans,3499.0,Blue,ONLY
13751520,ether Women Black Skinny Fit Slash Knee Stretchable Jeans,1899.0,Black,ether
11541522,Roadster Women Blue Skinny Fit High-Rise Clean Look Stretchable Cropped Jeans,1699.0,Blue,Roadster
13757442,Roadster Women Peach-Coloured Straight Fit Stretchable Jeans,2599.0,Peach,Roadster
15911838,People Women Black Skinny Fit Slash Knee Jeans,999.0,Black,People
11307820,ether Women Blue Wide Leg Mid-Rise Clean Look Jeans,1499.0,Blue,ether
19089706,ONLY Women Blue Slim Fit High-Rise Mildly Distressed Heavy Fade Jeans,4299.0,Blue,ONLY
16454386,SPYKAR Women Black Relaxed Fit Mildly Distressed Pure Cotton Jeans,2699.0,Black,SPYKAR
12966308,Calvin Klein Jeans Women Blue Skinny Fit Light Fade Ankle Length Stretchable Jeans,9999.0,Blue,Calvin Klein Jeans
18157014,Van Heusen Woman Women White Skinny Fit Jeans,2199.0,White,Van Heusen Woman
18074018,Vero Moda Women Blue Wide Leg Low-Rise Light Fade Jeans,5499.0,Blue,Vero Moda
11688524,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1799.0,Blue,Roadster
15911856,People Women Blue Tapered Fit High-Rise Heavy Fade Jeans,1299.0,Blue,People
16437090,Flying Machine Women Blue Super Skinny Fit Light Fade Stretchable Jeans,2399.0,Blue,Flying Machine
15136188,SPYKAR Women Blue Skinny Fit Low-Rise Slash Knee Light Fade Jeans,2299.0,Blue,SPYKAR
18257264,MANGO Women Blue Wide Leg Low-Rise Slash Knee Stretchable Jeans,3590.0,Blue,MANGO
14785156,Flying Machine Women Blue Flared Fit Mid Rise Claem Look Cropped Jeans With Side Stripes,2499.0,Blue,Flying Machine
18472308,Q-rious Women Blue Boyfriend Fit High-Rise Stretchable Jeans,1499.0,Blue,Q-rious
13245974,Flying Machine Women Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,1499.0,Blue,Flying Machine
9440729,Tokyo Talkies Women Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans,1899.0,Black,Tokyo Talkies
14061710,High Star Women Blue Bootcut High-Rise Clean Look Stretchable Jeans,1299.0,Blue,High Star
13757408,Roadster Women Stunning Blue Straight Fit Stretchable Jeans,2599.0,Blue,Roadster
18620404,ONLY Women Blue Skinny Fit High-Rise Light Fade Jeans,2499.0,Blue,ONLY
14250110,High Star Women Grey Slim Fit High-Rise Clean Look Stretchable Jeans,1299.0,Grey,High Star
15632830,URBANIC Women Blue Pure Cotton Wide Leg Slash Knee Light Fade Cropped Jeans,1990.0,Blue,URBANIC
17813502,Trendyol Women Blue & White Colourblocked Wide Leg High-Rise Jeans,4899.0,Blue,Trendyol
15673014,Missguided Women Blue Pure Cotton Solid Mom Fit Slash Knee Jeans,3690.0,Blue,Missguided
14030730,Flying Machine Women Blue Veronica Skinny Fit Light Fade Stretchable Jeans,1899.0,Blue,Flying Machine
16872300,COVER STORY Women Stunning Blue Mid-Rise Straight Fit Stretchable Jeans,2590.0,Blue,COVER STORY
14094074,Roadster Women Blue Skinny Fit Light Fade Stretchable Cropped Jeans,1999.0,Blue,Roadster
16178902,Orchid Blues Women Blue Flared High-Rise Belted Jeans,1999.0,Blue,Orchid Blues
15911846,People Women Grey Skinny Fit Mildly Distressed Jeans,1199.0,Grey,People
13718758,Aeropostale Women Blue Regular Fit Mid-Rise Mildly Distressed Stretchable Jeans,2799.0,Blue,Aeropostale
16483784,Tokyo Talkies Women Charcoal Stretchable Jeans,1699.0,Charcoal,Tokyo Talkies
11395998,Tokyo Talkies Women Grey Skinny Fit Mid-Rise Clean Look Stretchable Jeans,2099.0,Grey,Tokyo Talkies
13756948,Roadster Women Alluring Grey Mid-Rise Boyfriend Fit Stretchable Jeans,2599.0,Grey,Roadster
18507630,FREAKINS Women Black High-Rise Straight Fit Jeans,1999.0,Black,FREAKINS
17753366,SF JEANS by Pantaloons Women Grey Wide Leg High-Rise Light Fade Jeans,2199.0,Grey,SF JEANS by Pantaloons
15317036,People Women Blue Slim Fit Light Fade Jeans,1399.0,Blue,People
2150904,ether Women Black Regular Fit Mid-Rise Clean Look Stretchable Jeans,1299.0,Black,ether
15847540,People Women Pink Super Skinny Fit Jeans,1499.0,Pink,People
16913336,DeFacto Women Black Stretchable Jeans,1599.0,Black,DeFacto
18626254,ONLY Women Blue Bootcut High-Rise Low Distress Light Fade Jeans,3499.0,Blue,ONLY
15559842,High Star Women Grey Jogger High-Rise Jeans,2299.0,Grey,High Star
15317032,People Women Blue Slim Fit Heavy Fade Jeans,1399.0,Blue,People
14530604,Moda Rapido Women Blue Slim Fit Heavy Fade Stretchable Jeans,2799.0,Blue,Moda Rapido
16607356,Tokyo Talkies Women Yellow Wide Leg Stretchable Jeans,1599.0,Yellow,Tokyo Talkies
13345794,Harvard Women Blue Regular Fit Mid-Rise Mildly Distressed Jeans,1599.0,Blue,Harvard
15913158,River Of Design Jeans Women Grey Skinny Fit High-Rise Stretchable Jeans,1899.0,Grey,River Of Design Jeans
7211114,Tokyo Talkies Women Navy Blue Super Skinny Fit Mid-Rise Clean Look Stretchable Jeans,2149.0,Navy Blue,Tokyo Talkies
19207642,LOVEGEN Women Maroon Skinny Fit High-Rise Stretchable Jeans,1899.0,Maroon,LOVEGEN
11542060,Roadster Women Blue Regular Fit Mid-Rise Clean Look Jeans,2299.0,Blue,Roadster
16557250,People Women White Tapered Fit Jeans,1299.0,White,People
13897490,DressBerry Women Black Skinny Fit Stretchable Jeans,1899.0,Black,DressBerry
17653934,FREAKINS Women Purple High-Rise Cotton Flared Jeans,1999.0,Purple,FREAKINS
2073169,Pepe Jeans Women Blue Frisky Skinny Fit Low-Rise Clean Look Stretchable Jeans,2599.0,Blue,Pepe Jeans
18582860,GUESS Women Off White Skinny Fit High-Rise Jeans,7599.0,Off White,GUESS
70166,Pepe Jeans Black Frisky Slim Fit Jeans,2599.0,Black,Pepe Jeans
14686478,TALES & STORIES Women Blue Skinny Fit Heavy Fade Washed Stretchable Jeans,2299.0,Blue,TALES & STORIES
14204312,Mode by Red Tape Women Blue Relaxed Fit Mid-Rise Clean Look Cropped Jeans,4199.0,Blue,Mode by Red Tape
16690164,Ginger by Lifestyle Women Purple Flared Low Distress Jeans,1699.0,Purple,Ginger by Lifestyle
15689184,Chemistry Women Blue Pure Cotton Jeans,1999.0,Blue,Chemistry
2243366,Tokyo Talkies Women Blue Super Skinny Fit Mid-Rise Clean Look Stretchable Jeans,2349.0,Blue,Tokyo Talkies
17511636,SASSAFRAS Women Chic Rust High-Rise Wide Leg Fit Jeans,2299.0,Rust,SASSAFRAS
13200776,109F Women Navy Blue Slim Fit Jeans,1899.0,Navy Blue,109F
13289420,AND Women Black High-Rise Stretchable Cropped Jeans,2299.0,Black,AND
13243354,Code 61 Women Blue Jogger Jeans,2399.0,Blue,Code 61
13326354,Levis Women Blue Super Skinny Fit High-Rise Clean Look Sustainable Jeans,3299.0,Blue,Levis
13359108,Kotty Women Black Skinny Fit Jeans,1999.0,Black,Kotty
13529840,People Women Black Solid Slim Fit Jeans,1099.0,Black,People
13687734,People Women Black Slim Fit Jeans,999.0,Black,People
13802272,Belliskey Women Black Skinny Fit High-Rise Side Slit Detailed Clean Look Jeans,2599.0,Black,Belliskey
13878270,High Star Women Blue Straight Fit High-Rise Clean Look Jeans,1299.0,Blue,High Star
